"","kegg classifier","Detected versus pathway total ratio","kegg_pathwayname","pathwayId","Pval","Num_In_Path","Total_In_Path","Pval_FDR","Pval_Holm","Detected_metabolites"
"11","1.6 Metabolism of other amino acids",0.166666666666667,"Glutathione metabolism","map00480",0.379035748950054,3,18,0.994030020320898,1,"Oxidized glutathione;
(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein);
ADP;
GSSG;
Glutathione (oxidized);
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
"12","1.2 Energy metabolism",0.157894736842105,"Sulfur metabolism","map00920",0.414194066328668,3,19,0.994030020320898,1,"Adenosine 3',5'-diphosphate;
Adenosine phosphosulfate;
ADP;
Adenosine phosphosulfate;
Adenosine 3',5'-diphosphate;
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
"13","Deleted pathways from Kegg",0.148148148148148,"Androgen and Estrogen Metabolism","map00150",0.422459042125496,4,27,0.994030020320898,1,"Adenosine 3',5'-diphosphate;
Testosterone glucuronide;
17-beta-Estradiol-3-glucuronide;
Uridine 5'-diphosphate;
17alpha-hydroxyestra-1,3,5(10)-trien-3-yl beta-D-glucopyranosiduronic acid;
UDP;
Adenosine 3',5'-diphosphate;
17beta-hydroxyandrost-4-en-3-one 3-D-glucuronide;
17-beta-Estradiol-3-glucuronide;
17-beta-Estradiol-3-glucuronide;
17-alpha-Estradiol-3-glucuronide;
Testosterone 17b-(b-D-glucuronide)"
"14","1.2 Energy metabolism",0.166666666666667,"Oxidative phosphorylation","map00190",0.440836598196725,2,12,0.994030020320898,1,"ADP;
Ubiquinol 8;
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
"15","1.4 Nucleotide metabolism",0.134615384615385,"Pyrimidine metabolism","map00240",0.452646329226629,7,52,0.994030020320898,1,"Flavin mononucleotide;
Dihydrofolate Vitamin B9;
dTDP;
ADP;
Uridine 5'-diphosphate;
5,10-Methenyl Tetrahydrofolate;
DHF;
5,10-Methenyltetrahydrofolic acid;
Flavin mononucleotide;
UDP;
Glutamine;
(6R)-5,10-methenyltetrahydrofolate;
Dihydrofolate;
5,10-Methenyl-THF;
2-(4-(((2-Amino-4-oxo-3,4,7,8-tetrahydropteridin-6-yl)methyl)amino)benzamido)pentanedioic acid;
(4S)-4-[[4-(3-Amino-1-oxo-5,6,6a,7-tetrahydro-2H-imidazo[1,5-f]pteridin-10-ium-8-yl)benzoyl]amino]-5-hydroxy-5-oxopentanoate;
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
"16","1.1 Carbohydrate metabolism",0.131578947368421,"Pyruvate metabolism","map00620",0.503387006662924,5,38,0.994030020320898,1,"Thiamine pyrophosphate;
ADP;
Acetaldehyde;
methylglyoxal;
2-(alpha-hydroxyethyl)thiamine diphosphate;
Thiamine pyrophosphate;
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
"17","1.8 Metabolism of cofactors and vitamins",0.125,"Pantothenate and CoA Biosynthesis","map00770",0.600535786200726,2,16,0.994030020320898,1,"Flavin mononucleotide;
ADP;
Flavin mononucleotide;
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
"18","1.2 Energy metabolism",0.12,"Nitrogen metabolism","map00910",0.606623154412627,3,25,0.994030020320898,1,"ADP;
5,10-Methenyl Tetrahydrofolate;
5,10-Methenyltetrahydrofolic acid;
Glutamine;
(6R)-5,10-methenyltetrahydrofolate;
5,10-Methenyl-THF;
(4S)-4-[[4-(3-Amino-1-oxo-5,6,6a,7-tetrahydro-2H-imidazo[1,5-f]pteridin-10-ium-8-yl)benzoyl]amino]-5-hydroxy-5-oxopentanoate;
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
"19","1.8 Metabolism of cofactors and vitamins",0.117647058823529,"Riboflavin Metabolism","map00740",0.634807367774592,2,17,0.994030020320898,1,"Flavin mononucleotide;
ADP;
Flavin mononucleotide;
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
"20","1.4 Nucleotide metabolism",0.102941176470588,"Purine metabolism","map00230",0.751696880959104,7,68,0.994030020320898,1,"Adenylsuccinic acid;
dADP;
SAICAR;
dGDP;
ADP;
IDP;
SAICA-riboside;
Glutamine;
dGDP;
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate;
Adenylosuccinic acid"
"21","1.5 Amino acid metabolism",0.1,"Arginine and proline metabolism","map00330",0.755711039660177,5,50,0.994030020320898,1,"Flavin mononucleotide;
L-Proline;
(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein);
ADP;
Flavin mononucleotide;
Glutamine;
[(2S,3R,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl phosphono hydrogen phosphate"
